pc,beta,var_frac,best_tissue,best_corr,corr_Peyer's patch,corr_adrenal gland,corr_brain,corr_cerebellum,corr_chorion,corr_coronary artery,corr_esophagus muscularis mucosa,corr_esophagus squamous epithelium,corr_eye,corr_femur,corr_forelimb muscle,corr_frontal cortex,corr_germinal center,corr_heart,corr_heart left ventricle,corr_heart right ventricle,corr_hindlimb muscle,corr_kidney,corr_large intestine,corr_left cardiac atrium,corr_left forelimb,corr_left hindlimb,corr_left kidney,corr_left lung,corr_left renal cortex interstitium,corr_left renal pelvis,corr_liver,corr_lung,corr_muscle of arm,corr_muscle of back,corr_muscle of leg,corr_muscle of trunk,corr_occipital lobe,corr_omental fat pad,corr_ovary,corr_pancreas,corr_placenta,corr_psoas muscle,corr_renal cortex interstitium,corr_renal pelvis,corr_retina,corr_right atrium auricular region,corr_right forelimb,corr_right hindlimb,corr_right kidney,corr_right lung,corr_right renal cortex interstitium,corr_right renal pelvis,corr_sigmoid colon,corr_skin of body,corr_small intestine,corr_spinal cord,corr_spleen,corr_stomach,corr_testis,corr_thymus,corr_tibial artery,corr_tibial nerve,corr_tongue,corr_transverse colon,corr_upper lobe of left lung,corr_urinary bladder,corr_vagina,corr_CD14-positive monocyte,corr_B cell,"corr_CD4-positive, alpha-beta T cell","corr_CD8-positive, alpha-beta T cell",corr_natural killer cell,"corr_common myeloid progenitor, CD34-positive",corr_trophoblast cell,corr_endothelial cell of umbilical vein,corr_dermis blood vessel endothelial cell,corr_neutrophil
PC29,-0.0617856653119238,0.0146845581309277,small intestine,0.00535890697128423,0.00420624665335026,0.00301999177470042,0.00233885048696162,0.00208410137380774,0.00246215307831033,-0.000212302149755895,-0.00188058401867004,-0.00149917151875339,0.00356946252826589,0.00259636798662081,0.00239988221715873,0.000840627017860202,0.00220596362971794,0.00284978333500015,0.00364516836434452,0.00378808175247913,0.00242953734234461,0.00301452017798447,0.00310088228215585,0.00308198784265797,0.003313774611466,0.00181536710995894,0.00341983732062342,0.00356067503381294,0.00339862435172622,0.00223504198106899,0.00132520499405107,0.00225523015725618,0.00214497529619474,0.00183822201816862,0.0019904446090102,0.00159018341226647,0.00305131136769899,-0.000873178566622404,0.00289228629360313,0.000200090386901154,0.00282615901697128,0.00236087642903983,0.00342926968953339,0.00132001176670954,0.002939579414568,-0.0037523276556938,0.00216451325232489,0.00263238367962361,0.00334448738848856,0.00175751244657299,0.00202492085303012,0.00262041093686776,-0.000633345148270316,0.00302645540092376,0.00535890697128423,0.0019548792835971,0.00358280001939377,0.00133615633040267,0.000732348376592802,0.000542204162471164,-0.00084728751870821,-0.0031584896987692,0.00380503451119802,0.00192677030650745,-1.39741346972997e-05,0.000950301662545193,-0.00268842749773374,0.00206674041027639,0.00186242253193364,-0.000898442121017837,-0.000375966244240535,-0.000209128329439653,-0.00108896065074467,0.00159745686707196,0.00354935827356326,0.00304488295386276,0.000170218143393855
PC30,-0.0296592430845941,0.0146400926668341,tibial artery,0.00769188982543184,0.00312419720456876,0.00524233037810749,0.00597602729568563,0.00313999865143644,0.0015955070053135,0.00442800277788864,0.00755178793929745,0.00521442592806371,0.00170751141036159,0.00237822160199829,0.0031225260423866,0.00101573479034607,0.000547877609961686,0.00313870864065957,0.00645005165376976,0.00412488614883544,0.00268245955103447,0.00530474535661957,0.00274757393585727,0.0033316305848403,0.00479686906455885,0.00296195764365406,0.00473339504368359,0.00320024401966783,0.00408087632872129,0.00414098251007459,0.00107491430832094,0.00316971896386111,0.00228170185908671,0.00338634972223406,0.00431347299316759,0.00303516178340343,0.00718423557593882,0.00440845955927873,0.00538331594366335,0.00210506748783471,0.00188514806655949,0.00347805088237944,0.0054678318425649,0.00461907225054392,0.00328130315534417,0.00767727035384556,0.0052204544356864,0.00288761316864346,0.00525838757122242,0.00322073426321592,0.00395162438962311,0.00525039068661656,0.00418026888272224,0.0065558336489047,0.00371433766308665,0.00651850314279428,0.00172858839929535,0.00524618553549689,0.00462997436258223,0.00108423300071091,0.00769188982543184,0.00602727833680541,0.00300624595271092,0.0056626795588535,0.00442578502556182,0.00320141000004956,0.00511982252911429,-0.000530130067155167,-0.00122189040575117,8.5745874759212e-05,-0.00037132308702178,0.000579397111481462,0.00163153142855617,0.00391012923097377,0.00351287026298174,-0.00104341172961713,0.000211790287061477
PC31,-0.0294950315343401,0.0139149370094028,occipital lobe,-0.00796791719611262,-0.0034482653958203,-0.00316637142181086,-0.0022209041587742,0.00127411766744406,-0.000728829320384886,-0.00259225623843989,-0.00487382517669337,-0.00296737834253049,-0.00333631402188164,-0.0031408818255566,-0.00637489374647684,0.000670139559907352,0.000933703498975497,-0.000744990019892691,-0.00349928708697772,-0.00365028876968529,-0.00578964030392872,-0.00311562191730944,-0.00218754363055578,-0.0014133642445938,-0.00376109250239645,-0.00308879366210437,-0.00202840423132994,-0.00384158105349424,-0.00244529312456647,-0.00239953223461527,-0.00126781332338094,-0.00440298807269193,-0.0058964625223575,-0.00700658442503927,-0.00687987176075503,-0.00516996244989888,-0.00796791719611262,0.000890240336463058,-0.00229461561687848,-0.00224524801547418,-0.00207890094212225,-0.00263335918384558,-0.00204117383025343,-0.00425106567371997,-0.0018725749796865,-0.00378557722523083,-0.00184218034649373,-0.0039975067578281,-0.00371462697850998,-0.00395448827354747,-0.00405883400528334,-0.00344453429978625,-0.00187588378542403,-0.00573915374124679,-0.00321365111804044,-0.00266782636451185,-0.0024176303900834,-0.00483467681376237,-0.00169632787360454,-0.00215900005225726,-0.0033248728451321,-0.00190758528770298,-0.00455692411310198,-0.00731645292919064,-0.0049510097728983,-0.00520326030350781,-0.00359063387760522,-0.001305390518891,0.00147990237684636,0.000371816268775882,0.000607705757230383,-0.000659393908312323,-0.000339893103768885,-0.00428719655365442,-0.00288356326132423,-0.00263506335142727,0.000616710397782551
PC32,0.0525992238532929,0.0135967118618724,right atrium auricular region,-0.0183744299142815,-0.00877536023230687,-0.0107718996677367,-0.00354393054362346,-0.00683347272931712,-0.00632123695337545,-0.0138233472933985,-0.015380090391986,-0.0159645026203649,-0.00695623115695522,-0.00770077690730646,-0.00580231454097146,-0.00633928057132928,-0.007184594992407,-0.00399726012488132,-0.0064518386183576,-0.00223278008145819,-0.00806209293896349,-0.00767380137775628,-0.00954584769617079,-0.00257297096742245,-0.0108351923860011,-0.00818462952942584,-0.00803826809398112,-0.00823209274298248,-0.00821280382644886,-0.0079146704253434,-0.0067256537740675,-0.00734553510635103,-0.00670571781371691,-0.00822925803466666,-0.00749516935881693,-0.00716783686021199,-0.00212784629785421,-0.0178451219934712,-0.00899607124977831,-0.00530321089655104,-0.00626419496740218,-0.00438138389938769,-0.00882372561709475,-0.00860166810373411,-0.00547773515790547,-0.0183744299142815,-0.0087889910329082,-0.00698472466368917,-0.0086724021531802,-0.00697001713236596,-0.00855609859843885,-0.00845310905732966,-0.0147793956621694,-0.00545295469709325,-0.00897428956120001,-0.00675063349882378,-0.00539321690037604,-0.0114618266379573,-0.0126251440386922,-0.00837279752195479,-0.0147868909787366,-0.0109200339763417,-0.00884123923045415,-0.0107265156170095,-0.00732941023399437,-0.00719077860848058,-0.0156385263076101,-0.00757944954650572,-0.00665170920123503,-0.00521552065095485,-0.0061235229785909,-0.00529520873973931,-0.00861870124214827,-0.0105861258857972,-0.00699761450763502,-0.00363467763852045,-0.00473640790318308
PC33,0.064141044096048,0.0134593386116946,urinary bladder,0.0042567457262344,0.000605680628846191,0.00195507680954534,-0.00322881677305946,0.00213106186739716,-0.00191207634474552,6.72232672277835e-05,-0.00280766419529382,-0.00250242256362197,-0.000517240201828763,0.00115391989325016,-0.0033781135994648,-0.000409568068149497,0.0040983028801831,0.00120099710723508,0.00225038353639488,0.00171441438545263,-0.000798143481616633,0.00152226063274454,-0.000857682290633797,0.00214749670234334,-0.000742629418970778,0.00115440433663234,0.00160408041049239,0.00184667764298778,0.00148066701937519,0.00197350563934385,0.00209763099889615,0.00216962118074592,-0.00159770603601517,-0.000775554077426553,-0.00263653501900188,-0.00207932095235661,-0.000312200873680266,-0.000615384636175554,0.000595316599105157,-0.00219637133014802,0.00124178975806264,0.00273372175634969,0.0018195104130716,0.00132610839185304,0.00059630692931215,-0.000784274803743307,-7.3287706186437e-05,-0.000250009489240243,0.000456899806376763,0.00129975735668174,0.00197246753367201,0.00137824477706176,-0.000833072320231555,0.00107730965144154,-0.00148853568603395,-0.00125966418911325,-0.000365343637702944,0.00227122502189861,-0.00111399464929894,0.0010511923962739,0.0036594270969744,0.000228486740488467,-0.00140231831344403,-0.000907938983950558,-0.00200615347031084,0.0042567457262344,-0.000720963460798254,0.00138857020572511,0.00029112617770258,0.00175188633431851,0.00228749773751493,0.00201271718564141,0.00306160721419957,-0.000195529601410542,-0.000749358670850523,0.000122666010435095,0.0029932179659244
PC34,-0.00502012180604603,0.0130802780633596,lung,-0.0124741794601791,-0.00248328121120667,-0.00588786913738509,-0.00456379622609645,-0.00165657060426451,0.000366914698444653,-0.00407457113300725,-0.00425867881353323,-0.00234883748455945,-0.00404199282700933,-0.0051206385908779,-0.0121663883662442,-0.00146557248865108,-0.000799008070276431,-0.00597574134179369,-0.00590037563420322,-0.00595921980360616,-0.00837297219727879,-0.00696244426806585,-0.00638694724607499,-0.00660134456192399,-0.00193677823547329,-0.0046331606277636,-0.00599789462369093,-0.0110616809022864,-0.0085528663023123,-0.00732896420279533,-0.00541395713212844,-0.0124741794601791,-0.00951334605010997,-0.0100686218930692,-0.0124528476114244,-0.00991135556104785,-0.00287686402380767,0.000654435945017446,-0.00560028487609819,-0.00674863683673039,-0.00355658446157785,-0.00423535948467299,-0.00600249141379358,-0.00750328909030672,-0.00312768290525283,-0.00525323001035629,-0.00438778267534491,-0.00567065205056622,-0.00548920539412006,-0.012291631000699,-0.00694968246108678,-0.00670995665484799,-0.00457903568950642,-0.00793526930642557,-0.00570903626767238,-0.00458592262353022,-0.00908291528670213,-0.00573894297525884,-0.00776514326758194,-0.00241863415976794,-0.00482291418906882,-0.00115897217378263,-0.00848586404789252,-0.00633220110394897,0.000103929675627752,-0.010816801174822,-0.000881398727282514,-0.00358422880031965,-0.00269136138607819,-0.00369469513527897,-0.00244848035404664,-0.00228353855536827,-0.00441466768209084,-0.00561700030381049,-0.000626102352171344,-0.0044437333185697,-0.00270253530021813
PC35,-0.00623265633498748,0.0126919601421586,urinary bladder,-0.00928731365034356,-0.000975743825361634,-0.00561171367550169,-0.00543525456966065,-0.0025925858893316,-0.000167414294779707,-0.00532296232134649,-0.00170988685063222,-0.00144455678968007,-0.00439755780589366,-0.00320338155911177,-0.00572137075762404,0.000417376736375718,-0.00271933451127586,-0.00303363929504662,-0.00236392447013463,-0.00274120767994153,-0.00475915010298954,-0.00787408722372132,-0.00513319696145896,-0.00454718284984788,-0.00509074256803825,-0.00458892304086289,-0.00699458655836866,-0.00553951838201151,-0.00770137088387836,-0.00725983010683944,-0.00450252273012933,-0.00345566254857471,-0.00534969218786403,-0.00706813814980017,-0.00586176666901706,-0.00486788481980634,-0.00381111733675611,-0.00433197661345875,-0.00703942084026627,-0.00426103410371629,0.000585076193629844,-0.000307995614779451,-0.00718570969762287,-0.00665689193246032,-0.00372081137595743,-0.00389799679267361,-0.00348715585094562,-0.00448338380955959,-0.00630563710396164,-0.00546237743108632,-0.00792964258787622,-0.00667275807677448,-0.00423124392860242,-0.00621332138579501,-0.00361319864355273,-0.00402781496926395,-0.00700593419812636,-0.00757368570050385,-0.00788236100194291,-0.00665998432624381,0.00108575718236755,-0.00214294450230552,-0.00313547291343342,-0.00689247311594721,0.000348075755798667,-0.00928731365034356,-0.00498250017639269,-0.00312122936989979,-0.00266072171447669,-0.00343341302586516,-0.00310768743771395,-0.0049465042362395,-0.00558361006102247,0.000561621198851786,-0.00269970939648022,-0.00113781163078606,-0.00374228785564775
PC36,0.0575811131891179,0.0123019714210421,upper lobe of left lung,0.00917967525828895,0.00285985854997419,0.00336630070033226,0.00370287260921384,-8.25857543496071e-05,0.00606693214566786,0.00671445661365013,0.00356788005905663,0.00590234834347615,0.0039088231870286,0.00353738951170807,0.0062786056528831,0.00330177075581046,0.00167953402786778,0.00367209723361011,0.00220558272184792,0.00231837210871236,0.0046044553579278,0.00437959613822381,0.00560323140438479,0.00394836926290149,0.00558409623408468,0.00316934879543797,0.00364126126910728,0.00596102524591779,0.00471840587701777,0.00591739102245949,0.00332923475398825,0.00572042461115386,0.00663404923929249,0.00632053508047321,0.00520944672267244,0.00556632658429544,-0.00123706423325574,0.00379991120004101,0.00343064561240237,0.00282483177841708,0.00151035109044924,0.00418842575020524,0.00429416686600939,0.00485312203890185,0.00172694323282445,-0.000307790950089088,0.00347403225039765,0.00407475327166536,0.00298109739606688,0.00437384971176689,0.00609471062396009,0.00547219900094366,0.00605956139774158,0.0066726984770512,0.00426285565164431,0.00448018557623291,0.0046493529201167,0.0042347914604829,0.00486929057239899,0.00282042076335091,0.00638396997245942,0.00222970567650501,0.005037508748059,0.00174217852542093,0.00917967525828895,0.00187241307152607,0.00459627809951296,-0.00162899680542375,0.003414427316106,0.00439791761126072,0.00528586484417759,0.00451762545063556,0.00165539868332376,-0.00103994004425932,0.00246264461358768,0.00276079151546673,-0.00045200073227043
PC37,-0.0537657785780641,0.0115425980154277,right forelimb,-0.00813468017010595,-0.00300412552662481,-0.00238235644621645,-0.000984825063726953,-0.00497274409422707,-0.00306162443366548,-0.00520805776242703,-0.00214005550603978,-0.00421119815453874,-0.00525024277641367,-0.00628583302035526,-0.00638432723517329,-0.0039909127544096,-0.00294055798537607,-0.000299178817450424,-0.0015145177282096,-0.0009826858843619,-0.00628355511959474,-0.00407719103089638,-0.00360169182244498,-0.00116134607751068,-0.00704473655996338,-0.00666101603057422,-0.00422516514447509,-0.00430716701625876,-0.00377567672430954,-0.00550852585575032,-0.0056742878626614,-0.00275797227200954,-0.0061005013901543,-0.00782814798529008,-0.00675493053883767,-0.00545106390410141,-0.000612841847256055,-0.00266582366316035,-0.00473555084677924,-0.00200682620737536,0.00131251997767325,-0.00361131672265602,-0.00360096109037968,-0.00306675484217984,-0.00634868648121741,-0.00755831779016812,-0.00813468017010595,-0.00655667148268463,-0.00338685345344073,-0.00251868239070482,-0.00538898075833128,-0.00481072891184392,-0.00514799143965085,-0.00114779305471706,-0.000739919848938729,-0.00458827009874472,-0.000843587251143467,-0.00459344227850873,-0.00596907086698774,-0.00440772844048345,-0.0058709517257446,-0.00693405018345762,-0.00450501516735503,-0.00267312069943753,-0.00464273707906428,-0.0040709649047539,-0.0069531734075294,7.09442921418463e-05,-0.00285674838063088,-0.00301081925577909,-0.00310624382866754,-0.00191834490117667,-0.00412067782361133,0.00207521070196751,0.000945072946612305,0.00349094279235203,-0.00388032372146719
PC38,-0.0778512378949026,0.0115054228311805,omental fat pad,0.00586225172495156,-0.00443258085919767,-0.00334836271535749,-0.00547367861576887,-0.00250213425008184,-0.00172922102263228,-0.000100035041030115,0.00385108375189701,0.00130500600504723,-0.00393551457451691,-0.00420613797837925,-0.00329687809729315,-0.00130430829517735,-0.00289799067332709,-0.00175163029346125,0.000625775194646157,-0.000562824543199862,-0.00290147459294499,-0.00358052194720181,-0.00532975208661276,-0.00113186141271354,-0.00132435924156469,-0.00385121997254967,-0.00527164279352116,-0.00318874312140326,-0.0039344685929311,-0.00528260585166366,-0.00421914380863538,-0.00181401777055965,-0.00367351987877355,-0.00527647295300597,-0.00374395570150771,-0.00360235591303198,-0.000223848432146027,0.00586225172495156,-0.00435142830551857,-0.00336957529453948,-0.000261745144223975,-0.000620069902429352,-0.0042074410341723,-0.00431129890022591,-0.00553734588329617,0.00484537662850866,-0.00435559019921909,-0.00339987869074576,-0.00526427984694454,-0.00376150594421842,-0.0048049197173706,-0.0037185850807871,-0.000221052084878963,-0.00422201393270039,-0.00347693414814096,-0.00562359251998063,-0.00247824277892683,-0.00246598654002379,-0.00192063677538876,-0.00490145771802667,0.00548152457264131,0.00554557418010798,-0.00262728345981054,-0.00277686516141282,0.00169394608203315,-0.00490728000028774,-0.000332653774701989,0.00345320094675558,-0.0027227614814596,-0.00108452585816018,-0.00113602799885834,-0.000794615541468743,-0.00451109336211565,0.00160369208776843,-0.00193485112782126,-0.00222523723652788,-0.000954582457878308
PC39,0.0688084819830608,0.0112300544610487,psoas muscle,0.00980828670290751,0.00909737027600933,0.00745407840428967,0.00230698575540981,0.00890393360443524,0.00962770327544865,0.00725954308411397,0.00519183302876342,0.00388710481746194,0.00566270917879864,0.00693973789703865,0.00621172057119472,0.00773437814787574,0.0039638648041875,0.00807328663069845,0.0065451878835798,0.00655701396818133,0.00636233650191007,0.00515925499234143,0.00571763747686189,0.00591116920451108,0.00639545981252033,0.00637554589838821,0.00508074574078301,0.00649199411706504,0.00531674570390683,0.00421956572834154,0.00495462884471022,0.00606369431565599,0.00573125456205705,0.00727781427820607,0.0063396307956896,0.00658731970889502,0.00419352211973922,0.00737910045383329,0.00503830509849818,0.00345739923457367,0.0072336560689902,0.00980828670290751,0.00528695086368196,0.00551987476976833,0.00598473809648074,0.00122440916457397,0.00874813571789716,0.00749161430012773,0.00508867390398588,0.00582535509662701,0.00340377977074211,0.00494636121968989,0.00720302754657176,-0.00192591400234981,0.00675005558129147,0.00544421609706311,0.00114797272324552,0.00633086395363223,0.00585050209082814,0.00512265772813823,0.00734532999678474,0.00474999503811132,0.00715713738640502,0.00705289383435489,0.00344969104481357,0.00666335850261017,0.00314579339588086,0.00702374250354817,0.00615344455467,0.00488094835907175,0.00569593390422909,0.00540445090418059,0.00464308277370865,0.00474659156124213,0.00659068698127206,0.000987115453907786,0.00587023376259643
PC40,-0.0140969578868914,0.0112233477998239,tibial nerve,-0.00938981114283714,-0.00445527064971998,-0.00341875324008611,-0.000337933982413474,-0.00163674840709358,-0.00268716307719781,-0.00587914884125326,-0.00591820561142359,-0.00703571575748751,-0.00257780421576309,-0.0030114679652864,-0.00306411784591501,-0.00111131385507905,-0.00157972486739972,-0.00256056352410265,-0.00505784907144515,-0.00400467458337776,-0.00231034607558011,-0.00230786006743894,-0.00457842052943875,-0.00220089079325513,-0.00413178554944697,-0.00284004309791219,-0.00309771346873292,-0.00190973658337749,-0.00156393054994774,-0.00110508356772109,-0.00186484119188565,-0.00208469894528533,-0.00294347070690798,-0.00294749662645635,-0.00315210872341621,-0.00263187682223414,-0.00263695118814616,-0.00761952386662462,-0.00317767763593415,-0.00280713032502374,-0.00510015605963506,-0.000171964070619573,-0.00245540223416518,-0.00323201433559592,-0.000744885974872697,-0.00851808221013166,-0.00397307187956039,-0.00378988353780895,-0.00313969674280009,-0.00184690477525522,-0.00245786843764159,-0.00248105655576919,-0.00526055225053609,-0.00559005359413727,-0.00624331175566873,-0.00325938302268985,-0.00351230539919006,-0.00463058019310999,-0.00485149481641627,-0.00376749632502023,-0.00328775035419802,-0.00938981114283714,-0.00564876679686958,-0.00443347706136114,-0.00684574063040652,-0.00644587650693248,-0.00677557924106173,-0.000607534682272155,-0.00217462248133757,-0.0050961698863145,-0.00508533682194584,-0.00527598076025261,-0.00214236467032262,-0.0011883258182251,0.00287830689470316,0.00197192714177882,-0.00148634260954036
PC41,-0.028430770447613,0.0109946439999783,occipital lobe,-0.00545154389912888,0.00344120481022157,0.00151723343783825,0.00316958294142771,0.00136163097428436,0.00339966001027397,0.00318022476490232,0.00321879069693582,-0.00135246976861205,0.00184237681219755,0.00159206766969005,0.000515679093501752,0.000416760708872539,0.000260379057446373,0.00215872556910869,0.00285499018480987,0.00341067243664938,0.00379309309030448,0.00235044795931982,-0.000264014102553685,0.00126107460374167,-0.00074193202953768,0.00131016948617018,0.00047800020046363,0.00388386357039075,0.000348533242110686,0.00136665112209054,0.00344140293295434,0.00358287241696551,-0.000593416376076846,0.00215609535009555,0.00257199217302169,0.00179832980880825,-0.00545154389912888,-0.000583882187538444,0.00114156361028931,0.00527475286355167,0.00412733935387767,-0.000100153517590509,0.00189027559371185,0.0021013440233362,0.00147040129592053,-0.00091098363154504,0.000997469658121769,0.00314879995950079,0.00332433698767139,0.00284865638309066,0.000548907781304496,0.00135203559498121,0.00223100261238057,0.00115563949391132,0.00206081808578256,0.00119498335221312,-0.00247826816081322,-0.000902399402621145,-0.0012334050342571,-0.000670038143098894,-0.00343256384495077,-0.00468230475864149,0.000986680002134358,0.00289007241213436,6.52134773540674e-05,0.000685112504682553,-0.00114285297376133,-0.000731970403650835,-0.00062799252831643,-0.000596701537929175,-0.000588482349832688,-0.00201670524450159,-0.000315807970083722,0.00274845760646427,0.00350795672328461,0.00277646128519866,0.00219654459537621
PC42,0.00595738250893981,0.0108784572894143,trophoblast cell,0.00589361239673027,0.000375195953149529,7.92304599391707e-05,-0.00192169012848938,-0.00356017428139064,-0.00399735083866622,-0.00269559841696896,-0.000187806006802091,0.00426568448282516,-0.00313405989400334,-0.0019718160644744,0.00214524191357955,-0.00493563924153488,-0.000570493707450915,-0.00304108681159391,-0.000631292022116722,-0.00131700772153454,-0.0015164776971535,-0.00129470589624812,0.000334519590664397,-0.00164713266212032,-0.000455244885673361,-0.00278765911226566,-0.000952998270977132,0.000568619507527338,0.00187957371686547,0.00053920043525686,0.00103829739988518,-0.00125733759185314,0.000836419483669307,-0.00106650014940665,-0.000159756121629892,-0.00152844398634693,-0.00256140332639703,0.00140893642341271,0.000495508040688485,-0.00127466578278859,0.00550557801644953,-0.00302576971714506,-3.17299526868364e-06,-0.000487846258844036,-0.0037650463315911,-0.000715923748710692,-0.0034247953572462,-0.00276424099281471,0.000608461503509388,0.000692312170161247,-0.000325133833554582,-0.000467338007918001,0.000113814416222042,0.00104958340007183,0.00186141643385752,-0.00333183164871564,0.000354285535990593,0.000256173104204527,0.000834680360706883,-0.00213097476475841,-0.00409633595554435,0.00133043445185576,-0.0017164808787559,0.00240394829013958,-0.000866721648621481,-0.00261493662302094,0.0037181353175827,0.00109774854363667,0.00161863814584061,-0.000111738686281105,-0.00079987575452234,0.000158585457603634,0.000816472527608028,0.00589361239673027,-0.00327176452552443,-0.00462625035689735,-0.00110790618339453
PC43,-0.0237199274583846,0.0105880100903888,transverse colon,-0.00556189223483777,-0.00140984638642696,-0.0035342944688199,-0.00152310176172404,-0.00164580217429606,0.000219195050171759,-0.00174528376462815,5.76641278229973e-05,0.00121467709168076,-0.00209304788223121,-0.0014317536608808,0.000754444446371045,-0.00115205537586338,-0.00154908031415247,-0.00176716379632181,-0.00183393811435394,-0.00216170901797769,-0.00113077411893057,-0.00106776004591053,-0.00187714998410049,-0.00170776832758524,0.000263008173506174,-0.00164002238805267,-0.00116485421109992,-0.000902104412064583,0.000229911552493267,8.056089137086e-06,-0.00385814791553621,-0.00150130386048689,-0.000199857371990193,0.000108206799434102,-0.000155999321605151,-0.00108691383477561,-0.00335256991371684,-0.000454955169816294,-0.000324080394549156,-0.000109643933117911,-0.00204791230851241,-0.00312778104263759,-0.000422457896332022,-0.0011661691993591,-0.00091120467655403,0.00109119213801419,-0.000813200073058334,-0.000293029362702047,-0.00104152081764992,-0.000609718131820404,0.00114791043715109,-0.000786333180511492,-0.00119106720566467,0.00035262946793069,-0.0032018245145276,-0.00214276678188657,0.000319807658126273,-0.00185966490679524,-0.000667139806371096,0.000219120164341665,0.000305536989982462,0.00117240944081911,-0.000284923574034852,-0.00556189223483777,0.00225204892794938,0.00233758233792194,0.000452561618487054,-0.00527909377201395,-0.000612826501997843,-0.000680562353230309,0.000311008817648596,-0.000456811538351728,0.000612339757534252,-0.00290950503046928,-0.00331434775632435,-0.00301491361298861,-0.00249127460515896
PC44,-0.0328245400148931,0.0105041946998697,trophoblast cell,-0.0089726954529601,-0.00664884265392329,-0.00510865678338801,-0.000303630873693927,-0.00408189399502953,-0.00757584314892887,-0.0042035902701254,-0.00328047500029495,-0.000694869200844291,-0.00307598634898236,-0.00220891731374045,-0.00282828589561325,-0.00433371390670698,-0.00677712067870574,-0.00500352911959959,-0.00486291346732043,-0.00360308194063813,-0.00288661172476072,-0.00476772358371286,-0.00673256020727039,-0.00485924347814685,-0.000802645613477526,-0.0024830437605344,-0.00287978284574417,-0.00283216787554284,-0.00457653731405652,-0.00475917361926517,-0.00479134585564698,-0.00225978450282016,-0.00312843051948614,-0.00472756207208037,-0.00350214576625476,-0.00303369269471327,-0.00220399582682411,0.000722031237823356,-0.00444282802343782,-0.0063191821322621,-0.00750422168047958,-0.00604900879649026,-0.00431996131123897,-0.00495840828673084,-0.00264717389217931,-0.00236025365082528,-0.00248409792989054,-0.00181765565181912,-0.00404881690429545,-0.00193504453030954,-0.00561421837698836,-0.00478020652105314,-0.00466968609554847,-0.00401772665935274,-0.00682819775450169,-0.00243850495741596,-0.00411315820054457,-0.00493783675467689,-0.00168892425130553,-0.00423572667316333,0.00172830589288642,0.00162297325927822,-0.00108618539607731,-0.00720853357370395,0.00113856000617244,-0.00502794145949678,-0.000602831681342049,-0.00549083129547517,-0.00460290610529253,-0.00313138528841387,-0.002899430965448,-0.00288706123873454,-0.00432207172768556,-0.0089726954529601,-0.00744364778992718,-0.00632892797071998,-0.00674112168157038
PC45,-0.0103747265794258,0.00998394209129959,eye,-0.00744698851573721,0.00205772716318891,-0.00307901413098316,-0.00232751172285003,-0.00138021755077972,-0.000317354946332292,-0.00220145501839914,-0.00527744102416494,-0.00335085897220408,-0.00744698851573721,-0.000408478768946449,0.000223218383902385,0.000846891043664271,6.36643932257795e-05,-0.000274854497092995,-0.00170273112803487,-0.00041542203270997,-0.000308673622079513,-0.00173677056298079,-0.000540371113759419,-0.00116491306327829,0.00157529182134399,-0.00158238649889849,-0.00208151717319663,-0.00344529697797278,-0.00155482503739122,-0.00221335216981746,-0.000700584000480935,-0.00310026698250344,-0.000351832406038678,-0.00160526462060184,-0.00166855658914118,0.000228488924915463,-0.00271143510329315,-0.00349382588250437,0.00106488582919604,-0.00270396197217954,-0.00134966969406831,0.00105180783357417,-0.00336276209217816,-0.00142522005173492,-0.00589844825347518,-0.00540874963252383,-0.000517820165830726,-0.000710849827284642,-0.00261573570062224,-0.00341024704460883,-0.00230246484149189,-0.00230272454563042,-0.00351113938868903,-3.10265302014181e-05,-5.76274355029516e-05,-0.0045686879057252,-0.00297282526807942,-0.00260248933032615,-0.00282628045221936,-0.00239721360143086,0.00189504627475406,0.00072940460960464,0.0002093795458725,-0.00151026128585475,0.00207612787842858,-0.00431257768196277,-0.00576668571943098,0.00123007499937645,-1.2189936814737e-05,-0.00174177987401345,-0.00105944484113937,-0.00306081637501358,-0.0018744950624379,-0.0057802166635136,-0.000711383530024225,-0.00188885053278506,0.00236698486031467
